ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6415040,Source1,2,2021-01-19 23:39:55,2021-01-20 0:54:55,37.209002,-93.294257,37.209788,-93.294243,0.054,Incident on CAMPBELL AVE NB near PARK CENTRAL Expect delays.,N Campbell Ave,Springfield,Greene,MO,65806,US,US/Central,KSGF,2021-01-19 23:52:00,32,26,66,29.02,10,WNW,6,0,Fair,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-6822673,Source1,2,2020-10-21 9:29:00,2020-10-21 12:38:14,37.78727,-79.363433,37.784573,-79.362069,0.201,On Rt. 631 in the County of Rockbridge in the vicinity of Borden Grant Trl; Rt. 706N/S (Rockbridge County) motorists can expect delays due to a vehicle crash. All West lanes are closed. All East lanes are closed.,Borden Grant Trl,Buena Vista,Rockbridge,VA,24416-4313,US,US/Eastern,KLYH,2020-10-21 9:54:00,68,68,73,29.3,10,S,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1280134,Source2,2,2020-11-05 8:18:34,2020-11-05 10:08:18,33.103882,-80.126648,,,0,Accident on US-176 State Rd at Cane Bay Blvd.,State Rd,Summerville,Berkeley,SC,29486-2753,US,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-693992,Source2,3,2022-02-28 15:02:41,2022-02-28 15:32:29,41.66835,-71.487389,,,0,Right lane blocked due to crash on I-95 Southbound at Exit 9 RI-4.,RI-4 S,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,2022-02-28 14:51:00,32,23,27,30.17,10,NW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-26191,Source2,2,2016-08-07 12:17:26,2016-08-07 13:17:26,37.89603,-122.070671,,,0,Right hand shoulder blocked due to accident on CA-24 Eastbound at Exits 15A 15B I-680.,I-680 S,Walnut Creek,Contra Costa,CA,94595,US,US/Pacific,KCCR,2016-08-07 11:53:00,73.9,,41,29.85,10,South,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2053318,Source2,3,2019-06-15 19:03:15,2019-06-15 20:04:27,40.771282,-73.833282,,,0,Right lane blocked due to accident on I-678 Northbound at Exits 13 14 Grand Central Pkwy Exits 8 9E 9W.,Linden Pl,Flushing,Queens,NY,11354,US,US/Eastern,KLGA,2019-06-15 18:51:00,81,81,30,29.94,10,SSW,14,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5535535,Source1,2,2021-03-03 8:45:37,2021-03-03 10:33:30,25.98085,-80.165627,25.990621,-80.165672,0.675,Stationary traffic on I-95 N from Ives Dairy Rd/203rd St/NE 16th Pl/Exit 16 (I-95) to FL-824/SW 19th St/Pembroke Rd/Exit 19 (I-95) due to accident.,I-95 N,Hallandale,Broward,FL,33009,US,US/Eastern,KFLL,2021-03-03 8:53:00,79,79,69,29.97,10,WSW,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5889721,Source1,2,2021-09-27 4:50:30,2021-09-27 8:29:00,33.916749,-117.438709,33.88397,-117.528467,5.624,Slow traffic on Riverside Fwy W - CA-91 W from Adams St (CA-91) to I-15 (CA-91) due to accident.,Riverside Fwy W,Riverside,Riverside,CA,92503,US,US/Pacific,KRAL,2021-09-27 4:53:00,63,63,81,29.15,8,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3460554,Source1,2,2017-01-19 7:36:04,2017-01-19 13:36:04,28.61374,-81.47619,28.61374,-81.47619,0,At Hiawassee Rd - Accident.,Clarcona Ocoee Rd,Orlando,Orange,FL,32818-1203,US,US/Eastern,KORL,2017-01-19 7:53:00,62.1,,93,30.09,10,Calm,,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5829172,Source1,2,2021-10-13 17:50:09,2021-10-13 19:20:03,33.800149,-79.005299,33.813371,-79.034071,1.888,Stationary traffic on US-501 N - US-501 S from SC-31/Carolina Bays Pkwy (US-501) to US-701/Church St/4th Ave (US-501) due to accident.,Atlantic Ave,Conway,Horry,SC,29526,US,US/Eastern,KHYW,2021-10-13 17:55:00,75,75,78,29.96,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2749713,Source2,2,2018-06-08 16:54:44,2018-06-08 17:39:33,38.063931,-84.478302,,,0,Accident on US-68 Broadway at Legends Ln.,N Broadway,Lexington,Fayette,KY,40505-3101,US,US/Eastern,KLEX,2018-06-08 16:54:00,88,,35,30.1,10,SSW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1846443,Source2,2,2019-11-26 13:48:11,2019-11-26 14:17:57,29.69009,-95.153168,,,0,Lane blocked due to accident on TX-8-BELTWAY Northbound at San Augustine Ave.,E Sam Houston Pkwy S,Pasadena,Harris,TX,77503-2312,US,US/Central,KEFD,2019-11-26 13:50:00,79,79,78,29.6,7,S,20,,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-239955,Source2,2,2016-11-03 19:53:20,2016-11-03 20:23:11,39.993874,-75.284767,,,0.01,Accident on Argyle Rd at Knox Rd.,Argyle Rd,Wynnewood,Montgomery,PA,19096-2502,US,US/Eastern,KPHL,2016-11-03 19:54:00,64.9,,61,29.97,10,NNW,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-350247,Source2,3,2017-03-19 9:44:46,2017-03-19 10:29:23,34.178875,-118.31086,,,0.01,#1 lane blocked due to accident on I-5 Northbound at Exit 146A Front St.,W Olive Ave,Burbank,Los Angeles,CA,91502,US,US/Pacific,KBUR,2017-03-19 9:53:00,66,,52,30.05,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2715832,Source2,3,2018-07-19 15:22:28,2018-07-20 3:45:57,46.970936,-120.410919,,,0.8999999762,Entry ramp to I-90 Eastbound from Main St both ways closed due to Boylston wild fire. Detour in operation - via Vantage Hwy.,I-90 E,Ellensburg,Kittitas,WA,98926,US,US/Pacific,KELN,2018-07-19 14:53:00,82,,22,29.93,10,NW,32.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2232134,Source2,2,2019-03-21 9:27:20,2019-03-21 9:57:01,29.55571,-95.15052,,,0,Accident on El Dorado Blvd at Gatebrook Dr.,El Dorado Blvd,Webster,Harris,TX,77598-2329,US,US/Central,KEFD,2019-03-21 9:50:00,64.4,,52,30.26,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5182014,Source1,2,2022-08-10 8:08:30,2022-08-10 8:37:30,33.222175,-117.142821,33.201179,-117.128239,1.678,Slow traffic on I-15 S - Escondido Fwy S from Gopher Canyon Rd (I-15) to Deer Springs Rd (I-15) due to accident.,Escondido Fwy S,Escondido,San Diego,CA,92026,US,US/Pacific,KCRQ,2022-08-10 7:53:00,72,72,84,29.64,9,WSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4416614,Source1,2,2022-03-08 21:47:00,2022-03-08 23:02:00,33.797727,-84.393047,33.80657,-84.380703,0.936,Incident on I-85 NB near GA-13 Drive with caution.,GA-403 N,Atlanta,Fulton,GA,30309,US,US/Eastern,KFTY,2022-03-08 21:53:00,52,52,93,29.05,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-46822,Source2,2,2016-07-06 16:49:42,2016-07-06 17:34:42,33.959763,-117.857193,,,0,Shoulder blocked on exit ramp due to accident on CA-57 Southbound at Exit 13 Brea Canyon Rd.,CA-57 S,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,2016-07-06 16:53:00,77,,52,29.93,10,SSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4979621,Source1,2,2022-04-22 13:44:03,2022-04-22 16:36:12,25.762992,-80.307345,25.762379,-80.303877,0.22,Slow traffic on US-41 S - US-41 N from SW 69th Ave to SW 10th St due to accident.,SW 8th St,Miami,Miami-Dade,FL,33144-4753,US,US/Eastern,KMIA,2022-04-22 13:53:00,80,80,62,30.18,10,ENE,17,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4474896,Source1,4,2022-07-29 17:36:49,2022-07-29 21:01:32,43.457792,-76.115719,43.458229,-76.107595,0.409,NYSDOT - Region 3: Crash on NY 104 both directions between US 11 (Mexico) and County Route 38 (Parish) All lanes closed,State Route 104,Parish,Oswego,NY,13131-3117,US,US/Eastern,KFZY,2022-07-29 17:54:00,77,77,52,29.39,10,WNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2215420,Source2,2,2019-03-12 7:22:03,2019-03-12 8:39:00,39.658009,-104.844276,,,0,Left hand shoulder blocked due to accident on I-225 Southbound before Exit 4 CO-83 Parker Rd.,I-225 N,Aurora,Arapahoe,CO,80014,US,US/Mountain,KBKF,2019-03-12 6:58:00,37,,75,29.81,10,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4870860,Source1,2,2022-09-06 19:24:28,2022-09-06 20:44:01,35.0648725,-80.97130895,35.0626425,-80.97223895,0.163,Incident on KNIGHTSBRIDGE RD near GOLD HILL RD Expect delays.,Knightsbridge Rd,Fort Mill,York,SC,29708-6970,US,US/Eastern,KUZA,2022-09-06 18:54:00,84,84,65,29.25,10,NW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2947528,Source2,3,2018-03-15 6:30:46,2018-03-15 7:00:29,45.044796,-93.1063,,,0,Left lane blocked due to accident on I-694 Westbound at MN-49 Rice St.,Rice St,Saint Paul,Ramsey,MN,55127,US,US/Central,KANE,2018-03-15 6:45:00,24.8,19.1,80,29.95,10,North,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-512396,Source2,1,2022-09-08 14:46:04,2022-09-08 15:15:45,34.81498,-83.128532,,,0,Crash on Tunnel Town Rd at SC-28 Highlands Hwy.,Tunnel Town Rd,Mountain Rest,Oconee,SC,29664-9582,US,US/Eastern,KTOC,2022-09-08 14:55:00,82,82,60,28.81,10,ENE,13,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-749297,Source2,2,2022-01-12 22:41:30,2022-01-12 23:10:53,40.005775,-76.617126,,,0,Lane blocked due to accident on US-30 Lincoln Hwy Westbound at Kreutz Creek Rd.,Kreutz Creek Rd,York,York,PA,17406,US,US/Eastern,KMDT,2022-01-12 22:56:00,29,29,72,29.74,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1565004,Source2,3,2020-04-24 21:43:54,2020-04-24 23:29:55,43.024406,-88.106766,,,0,Right lane blocked due to accident on I-94 Westbound at Moorland Rd.,I-94 E,Brookfield,Waukesha,WI,53005,US,US/Central,KMWC,2020-04-24 21:35:00,37,37,75,29.18,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5434855,Source1,2,2022-08-27 17:49:00,2022-08-27 19:04:02,30.260818,-82.152565,30.258907,-82.125408,1.626,Incident on I-10 EB near MM 335 Drive with caution.,FL-8 E,Macclenny,Baker,FL,32063,US,US/Eastern,KVQQ,2022-08-27 17:50:00,81,81,100,29.83,7,E,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2473070,Source2,2,2018-11-21 6:46:12,2018-11-21 7:30:28,33.462143,-112.030067,,,0,HOV and left lane blocked due to accident on AZ-202 Loop Westbound at 24th St.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2018-11-21 6:51:00,52,,43,30.07,10,ESE,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-1610579,Source2,2,2020-01-23 8:04:44,2020-01-23 9:19:58,32.55418,-93.780807,,,0,Accident on US-71 both ways at I-220 Exits 7A 7B.,I-220 E,Shreveport,Caddo,LA,71107,US,US/Central,KDTN,2020-01-23 7:53:00,47,44,93,29.74,9,ESE,6,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3164069,Source2,2,2017-11-02 14:09:52,2017-11-02 14:38:15,35.47176,-97.502525,,,0,Accident on 4th St Eastbound at Lincoln Blvd.,NE 4th St,Oklahoma City,Oklahoma,OK,73104,US,US/Central,KOKC,2017-11-02 13:52:00,78.1,,23,29.75,10,West,12.7,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5264129,Source1,2,2022-04-28 5:42:30,2022-04-28 12:03:30,33.943628,-118.279723,34.032287,-118.274505,6.133,Stationary traffic on I-110 N - Harbor Fwy N from 111th Pl (I-110) to I-110/I-10/Santa Monica Fwy (I-110) due to accident.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2022-04-28 5:53:00,60,60,67,29.9,10,S,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-5957237,Source1,4,2021-06-27 21:38:50,2021-06-28 2:23:43,39.64198709,-74.93977189,39.62508709,-74.92621189,1.373,Incident on US-322 EB near CORKERY LN Road closed. Take alternate route.,Village Pkwy,Williamstown,Gloucester,NJ,8094,US,US/Eastern,KPHL,2021-06-27 21:54:00,81,81,67,30.18,10,S,9,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-4836715,Source1,2,2022-07-20 0:15:00,2022-07-20 2:20:11,33.943999,-118.034533,33.94424,-118.03406,0.032,Accident on Gunn Ave from Light St to Mulberry Dr.,Light St,Whittier,Los Angeles,CA,90605-3032,US,US/Pacific,KFUL,2022-07-20 0:53:00,70,70,78,29.88,10,SSE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-248885,Source2,3,2016-10-05 21:27:52,2016-10-05 22:12:26,39.369827,-76.513718,,,0,Lane closed and left hand shoulder closed due to accident on I-695 clockwise at Exits 32A 32B US-1 Belair Rd.,I-695 W,Nottingham,Baltimore County,MD,21236,US,US/Eastern,KMTN,2016-10-05 21:45:00,60.8,,94,30.29,10,Calm,,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2462080,Source2,2,2018-11-16 15:34:22,2018-11-16 16:03:52,33.830963,-79.058205,,,0,Right lane blocked due to accident on US-501 Northbound at US-701 4th Ave.,E Highway 501,Conway,Horry,SC,29527,US,US/Eastern,KHYW,2018-11-16 15:35:00,55.4,,51,30.05,7,West,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6621360,Source1,2,2020-12-09 15:16:30,2020-12-09 19:27:09,38.79096,-77.060494,38.790823,-77.0606,0.011,On US-1 in the County of Fairfax in the vicinity of Fort Hunt Rd; Rt. 629N/S (Fairfax County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed. Traffic backups are approximately 1.2 miles.,Old Richmond Hwy,Alexandria,Fairfax County,VA,22303,US,US/Eastern,KDCA,2020-12-09 14:52:00,43,37,56,29.78,10,S,10,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3288538,Source2,2,2017-09-06 17:17:51,2017-09-06 17:47:32,40.241138,-75.302406,,,0,Accident on Allentown Rd at PA-363 Valley Forge Rd.,Allentown Rd,Lansdale,Montgomery,PA,19446-5207,US,US/Eastern,KLOM,2017-09-06 17:15:00,59,,100,29.9,10,ENE,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3507321,Source1,3,2016-07-21 16:28:57,2016-07-21 22:28:57,41.9689,-87.6675,41.9689,-87.6675,0,At Broadway - Accident.,W Lawrence Ave,Chicago,Cook,IL,60640,US,US/Central,KORD,2016-07-21 16:51:00,88,,65,29.94,10,South,13.8,,Mostly Cloudy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6082343,Source1,2,2021-11-15 14:39:22,2021-11-15 15:57:23,38.457313,-78.046579,38.457278,-78.046145,0.024,Incident on JAMES MONROE HWY near JAMES MONROE HWY Drive with caution.,James Monroe Hwy,Culpeper,Culpeper,VA,22701,US,US/Eastern,KCJR,2021-11-15 14:35:00,52,52,29,29.67,10,NW,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-268317,Source2,2,2017-01-05 9:11:15,2017-01-05 9:40:59,29.628542,-95.462883,,,0,Accident on Glen Rio St at Sunrose Ln.,Sunrose Ln,Houston,Harris,TX,77045-5040,US,US/Central,KMCJ,2017-01-05 9:15:00,51.8,,82,29.9,3,North,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6837793,Source1,2,2020-09-18 9:35:00,2020-09-18 11:35:56,33.60663,-114.538339,33.60694,-114.539609,0.076,Incident on I-10 WB near POE INSPECTION STN Drive with caution.,I-10 W,Blythe,Riverside,CA,92225,US,US/Pacific,KBLH,2020-09-18 9:52:00,88,88,22,29.46,10,SE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6052817,Source1,2,2021-10-21 16:14:33,2021-10-21 18:07:14,35.905238,-78.68139,35.914016,-78.681775,0.607,Stationary traffic on NC-50 from Strickland Rd (NC-50) to I-540 (NC-50) due to accident.,Camellia Dr,Raleigh,Wake,NC,27615,US,US/Eastern,KRDU,2021-10-21 15:51:00,78,78,48,29.62,10,WSW,15,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-900774,Source2,3,2021-09-14 15:07:56,2021-09-14 15:52:25,35.557827,-82.610847,,,0,Left lane blocked due to accident on I-40 Westbound at I-240 Exit 31B.,I-26 E,Asheville,Buncombe,NC,28806,US,US/Eastern,KAVL,2021-09-14 14:54:00,83,83,47,27.82,10,E,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7429315,Source1,4,2019-03-18 23:41:26,2019-03-19 0:10:06,32.8295,-97.37942,32.83211,-97.37414,0.356,Closed at Old Decatur Rd/Exit 12 - Road closed due to accident.,Old Decatur Rd,Fort Worth,Tarrant,TX,76106,US,US/Central,KFTW,2019-03-18 23:53:00,55,,43,30.25,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7724602,Source1,2,2019-05-17 15:51:53,2019-05-17 16:21:51,33.93032,-118.37803,33.9323,-118.35956,1.068,At I-405 - Accident. Left lane blocked.,I-105 E,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,2019-05-17 15:53:00,67,67,52,29.85,10,W,18,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7021470,Source1,3,2020-05-11 11:25:36,2020-05-11 11:55:36,40.77537,-73.92308,40.77537,-73.92308,0,At Ditmars Blvd - Accident.,21st St,Astoria,Queens,NY,11105,US,US/Eastern,KLGA,2020-05-11 11:51:00,56,56,55,29.81,10,WSW,12,0,Cloudy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2945099,Source2,3,2018-03-14 19:29:45,2018-03-14 19:59:31,30.262968,-97.735756,,,0,Lane blocked due to accident on I-35 Southbound at Exit 234A Cesar Chavez St.,I-35 S,Austin,Travis,TX,78701,US,US/Central,KATT,2018-03-14 19:51:00,66,,27,30.16,10,SE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2829559,Source2,2,2018-05-17 4:31:01,2018-05-17 5:00:27,38.97612,-76.309616,,,0,Left hand shoulder blocked and 2 left lane blocked due to accident on US-50 Westbound at Exit 38A Duke St.,US-301 N,Stevensville,Queen Anne's,MD,21666,US,US/Eastern,KW29,2018-05-17 4:35:00,64.4,,100,29.93,2.5,NNE,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4417626,Source1,2,2022-08-22 18:26:11,2022-08-22 18:48:49,28.669419,-81.44687,28.669348,-81.4389,0.483,Stationary traffic on FL-436 from S Hunt Club Blvd (FL-436) to FL-434 (FL-436) due to accident.,E Semoran Blvd,Apopka,Seminole,FL,32703,US,US/Eastern,KORL,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7216978,Source1,2,2020-01-10 8:55:00,2020-01-10 11:06:23,38.481709,-121.371953,38.481709,-121.371953,0,At Florin Rd - Accident.,Gerber Rd,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,2020-01-10 8:53:00,38,33,97,30.32,0.25,SE,6,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2329397,Source2,3,2019-01-10 6:45:06,2019-01-10 7:14:26,30.332556,-97.704269,,,0,Two lanes blocked due to accident on I-35 Northbound at St Johns Ave.,I-35 S,Austin,Travis,TX,78752,US,US/Central,KATT,2019-01-10 6:51:00,46.9,,66,30.38,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-4658522,Source1,2,2022-08-01 16:13:59,2022-08-01 18:37:41,45.637996,-120.923551,45.649911,-120.9375,1.064,An unconfirmed report of a disabled vehicle creating a hazard has been received. Use caution.,I-84 W,The Dalles,Wasco,OR,97058,US,US/Pacific,KDLS,2022-08-01 15:53:00,97,97,23,29.6,10,NW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7331924,Source1,2,2019-10-07 15:47:30,2019-10-07 16:59:28,32.84147,-117.12921,32.84147,-117.12921,0,At CA-163 - Accident.,CA-52 E,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2019-10-07 15:53:00,81,81,36,29.46,10,W,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
